match_id,home_team,away_team,bookmaker,home_odds,draw_odds,away_odds,home_implied_probability_raw,draw_implied_probability_raw,away_implied_probability_raw,home_implied_probability_no_vig,draw_implied_probability_no_vig,away_implied_probability_no_vig,odds_timestamp,source_name,source_url_or_page_title,is_example,is_real_data,data_status,collection_date,notes
EPL2627_MW22_213_CrystalPalace_TottenhamHotspur,Crystal Palace,Tottenham Hotspur,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW22_214_Everton_Brentford,Everton,Brentford,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW22_215_Fulham_AstonVilla,Fulham,Aston Villa,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW22_216_IpswichTown_HullCity,Ipswich Town,Hull City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW22_217_LeedsUnited_Chelsea,Leeds United,Chelsea,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW22_218_ManchesterUnited_Liverpool,Manchester United,Liverpool,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW22_219_NottinghamForest_AFCBournemouth,Nottingham Forest,AFC Bournemouth,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW22_220_Sunderland_CoventryCity,Sunderland,Coventry City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW23_221_AFCBournemouth_Fulham,AFC Bournemouth,Fulham,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW23_222_AstonVilla_IpswichTown,Aston Villa,Ipswich Town,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW23_223_Brentford_ManchesterUnited,Brentford,Manchester United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW23_224_Chelsea_NottinghamForest,Chelsea,Nottingham Forest,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW23_225_CoventryCity_LeedsUnited,Coventry City,Leeds United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW23_226_HullCity_CrystalPalace,Hull City,Crystal Palace,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW23_227_Liverpool_Everton,Liverpool,Everton,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW23_228_ManchesterCity_Arsenal,Manchester City,Arsenal,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW23_229_NewcastleUnited_Brighton&HoveAlbion,Newcastle United,Brighton & Hove Albion,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW23_230_TottenhamHotspur_Sunderland,Tottenham Hotspur,Sunderland,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW24_231_Arsenal_Liverpool,Arsenal,Liverpool,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW24_232_Brighton&HoveAlbion_HullCity,Brighton & Hove Albion,Hull City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW24_233_CrystalPalace_CoventryCity,Crystal Palace,Coventry City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW24_234_Everton_NewcastleUnited,Everton,Newcastle United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW24_235_Fulham_ManchesterCity,Fulham,Manchester City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW24_236_IpswichTown_TottenhamHotspur,Ipswich Town,Tottenham Hotspur,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW24_237_LeedsUnited_AFCBournemouth,Leeds United,AFC Bournemouth,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW24_238_ManchesterUnited_Chelsea,Manchester United,Chelsea,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW24_239_NottinghamForest_Brentford,Nottingham Forest,Brentford,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW24_240_Sunderland_AstonVilla,Sunderland,Aston Villa,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW25_241_AstonVilla_AFCBournemouth,Aston Villa,AFC Bournemouth,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW25_242_CoventryCity_Liverpool,Coventry City,Liverpool,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW25_243_CrystalPalace_Brentford,Crystal Palace,Brentford,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW25_244_Everton_LeedsUnited,Everton,Leeds United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW25_245_Fulham_NottinghamForest,Fulham,Nottingham Forest,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW25_246_HullCity_Sunderland,Hull City,Sunderland,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW25_247_IpswichTown_Arsenal,Ipswich Town,Arsenal,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW25_248_ManchesterUnited_Brighton&HoveAlbion,Manchester United,Brighton & Hove Albion,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW25_249_NewcastleUnited_Chelsea,Newcastle United,Chelsea,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW25_250_TottenhamHotspur_ManchesterCity,Tottenham Hotspur,Manchester City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW26_251_AFCBournemouth_CrystalPalace,AFC Bournemouth,Crystal Palace,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW26_252_Arsenal_Fulham,Arsenal,Fulham,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW26_253_Brentford_CoventryCity,Brentford,Coventry City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW26_254_Brighton&HoveAlbion_TottenhamHotspur,Brighton & Hove Albion,Tottenham Hotspur,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW26_255_Chelsea_IpswichTown,Chelsea,Ipswich Town,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW26_256_LeedsUnited_AstonVilla,Leeds United,Aston Villa,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW26_257_Liverpool_HullCity,Liverpool,Hull City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW26_258_ManchesterCity_NewcastleUnited,Manchester City,Newcastle United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW26_259_NottinghamForest_ManchesterUnited,Nottingham Forest,Manchester United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW26_260_Sunderland_Everton,Sunderland,Everton,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW27_261_AstonVilla_Chelsea,Aston Villa,Chelsea,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW27_262_CoventryCity_AFCBournemouth,Coventry City,AFC Bournemouth,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW27_263_CrystalPalace_Sunderland,Crystal Palace,Sunderland,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW27_264_Everton_NottinghamForest,Everton,Nottingham Forest,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW27_265_Fulham_LeedsUnited,Fulham,Leeds United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW27_266_HullCity_ManchesterCity,Hull City,Manchester City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW27_267_IpswichTown_Brighton&HoveAlbion,Ipswich Town,Brighton & Hove Albion,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW27_268_ManchesterUnited_Arsenal,Manchester United,Arsenal,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW27_269_NewcastleUnited_Brentford,Newcastle United,Brentford,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW27_270_TottenhamHotspur_Liverpool,Tottenham Hotspur,Liverpool,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW28_271_AFCBournemouth_TottenhamHotspur,AFC Bournemouth,Tottenham Hotspur,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW28_272_Arsenal_CrystalPalace,Arsenal,Crystal Palace,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW28_273_Brentford_IpswichTown,Brentford,Ipswich Town,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW28_274_Brighton&HoveAlbion_Fulham,Brighton & Hove Albion,Fulham,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW28_275_Chelsea_CoventryCity,Chelsea,Coventry City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW28_276_LeedsUnited_HullCity,Leeds United,Hull City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW28_277_Liverpool_AstonVilla,Liverpool,Aston Villa,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW28_278_ManchesterCity_Everton,Manchester City,Everton,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW28_279_NottinghamForest_NewcastleUnited,Nottingham Forest,Newcastle United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW28_280_Sunderland_ManchesterUnited,Sunderland,Manchester United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW29_281_AFCBournemouth_NewcastleUnited,AFC Bournemouth,Newcastle United,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW29_282_AstonVilla_HullCity,Aston Villa,Hull City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW29_283_Chelsea_Arsenal,Chelsea,Arsenal,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW29_284_CoventryCity_ManchesterCity,Coventry City,Manchester City,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
EPL2627_MW29_285_CrystalPalace_Fulham,Crystal Palace,Fulham,,,,,,,,,,,2026-08-19T12:31:14+00:00,none_available,,False,False,unavailable,2026-08-19,No live match-odds feed is connected to this pipeline (see collect_real_odds.py -- needs a user-supplied ODDS_API_KEY). Match-level benchmarking against a real market is unavailable for this fixture until a real snapshot is manually logged; do not use these rows to influence predictions.
